,movieId,movieTags
425,954,"['adventure', 'action', 'thriller', 'paris', 'londonengland', 'spy', 'cia', 'terrorist', 'secretidentity', 'undercover', 'armsdeal', 'headquarter', 'secretbase', 'secretmission', 'prague', 'embassy', 'secretagent', 'tgv', 'computer', 'mission', 'basedontvseries', 'espionage', 'agent', 'tomcruise', 'jonvoight', 'emmanuellebart', 'henryczerny', 'jeanreno', 'tomcruise', 'davidkoepp', 'dannyelfman', 'normanreynolds', 'christopherboyes', 'missionimpossible']"
426,70160,"['sciencefiction', 'adventure', 'fantasy', 'hallucination', 'dystopia', 'femaleprotagonist', 'bowandarrow', 'knifethrowing', 'knifefight', 'game', 'archery', 'blindness', 'glamour', 'roastedpig', 'sponsor', 'chariot', 'fictionaltvshow', 'mineexplosion', 'basedonyoungadultnovel', 'jenniferlawrence', 'joshhutcherson', 'liamhemsworth', 'woodyharrelson', 'elizabethbanks', 'debrazane', 'tomstern', 'jamesnewtonhoward', 'tboneburnett', 'philipmessina', 'thehungergames']"
427,45243,"['comedy', 'sunglasses', 'interpol', 'undercovercop', 'hangover', 'duringcreditsstinger', 'bradleycooper', 'edhelms', 'zachgalifianakis', 'justinbartha', 'kenjeong', 'craigmazin', 'stevebing', 'toddphillips', 'scotarmstrong', 'thehangoverpartii']"
428,364,"['action', 'fantasy', 'holiday', 'corruption', 'doublelife', 'dccomics', 'crimefighter', 'hallucination', 'christmastree', 'gothamcity', 'vigilante', 'superhero', 'violence', 'darkhero', 'fictionalcity', 'supervillain', 'superpowers', 'deformed', 'birdcage', 'evilcircus', 'christmasholiday', 'michaelkeaton', 'dannydevito', 'michellepfeiffer', 'christopherwalken', 'michaelgough', 'timburton', 'timburton', 'dannyelfman', 'chrislebenzon', 'denisedinovi', 'batmanreturns']"
429,7518,"['comedy', 'animation', 'family', 'squirrel', 'eatinganddrinking', 'vororte', 'garden', 'grizzlybear', 'entrapment', 'suburbianidyll', 'garbage', 'forest', 'turtle', 'hidinginagarbagecontainer', 'skunk', 'racoon', 'animal', 'brucewillis', 'garryshandling', 'stevecarell', 'wandasykes', 'williamshatner', 'tomlewis', 'kareykirkpatrick', 'kareykirkpatrick', 'timjohnson', 'lenblum', 'overthehedge']"
430,11544,"['animation', 'family', 'sistersisterrelationship', 'extraterrestrialtechnology', 'hawaii', 'adoption', 'mutation', 'alienlifeform', 'alienphenomenons', 'animation', 'dog', 'deadparents', 'chrissanders', 'daveighchase', 'tiacarrere', 'davidogdenstiers', 'kevinmcdonald', 'alansilvestri', 'christopherboyes', 'christopherboyes', 'ruthlambert', 'maryhidalgo', 'lilostitch']"
431,9986,"['comedy', 'family', 'fantasy', 'hero', 'barn', 'spider', 'pig', 'egg', 'friendship', 'spring', 'uncle', 'friends', 'rescue', 'survival', 'talkinganimal', 'grass', 'family', 'desk', 'raincoat', 'talkingpig', 'juliaroberts', 'stevebuscemi', 'johncleese', 'oprahwinfrey', 'cedrictheentertainer', 'dannyelfman', 'ellenlewis', 'bernardwilliams', 'seamusmcgarvey', 'davidrubin', 'charlottesweb']"
432,8656,"['action', 'drama', 'romance', 'usapresident', 'nasa', 'metereologist', 'spacemission', 'comet', 'naturaldisaster', 'tsunami', 'astronomer', 'astronaut', 'womandirector', 'disastermovie', 'robertduvall', 'taleoni', 'elijahwood', 'vanessaredgrave', 'morganfreeman', 'donburgess', 'stevenspielberg', 'richarddzanuck', 'jameshorner', 'walterfparkes', 'deepimpact']"
433,146216,"['action', 'comedy', 'crime', 'thriller', 'paris', 'londonengland', 'cia', 'russia', 'mi', 'hiredkiller', 'explodingairplane', 'brucewillis', 'catherinezetajones', 'anthonyhopkins', 'helenmirren', 'johnmalkovich', 'alansilvestri', 'jimclay', 'beatrixarunapasztor', 'deborahaquila', 'lorenzodibonaventura', 'red']"
434,9291,"['comedy', 'drama', 'prison', 'americanfootball', 'prisoner', 'blackmail', 'supervisor', 'sport', 'adamsandler', 'chrisrock', 'burtreynolds', 'michaelirvin', 'nelly', 'albertsruddy', 'albertsruddy', 'johnpapsidera', 'jeffgourson', 'deansemler', 'thelongestyard']"
435,55301,"['comedy', 'fantasy', 'family', 'music', 'animation', 'sequel', 'chipmunk', 'cruiseship', 'overboard', 'jasonlee', 'davidcross', 'jennyslate', 'andybuckley', 'justinlong', 'thomaseackerman', 'glennberger', 'jonathanaibel', 'mikemitchell', 'sachinbangera', 'alvinandthechipmunkschipwrecked']"
436,109418,"['comedy', 'adamsandler', 'kevinjames', 'chrisrock', 'davidspade', 'salmahayek', 'rupertgregsonwilliams', 'barrybernardi', 'theovandesande', 'dennisdugan', 'jennifermgentile', 'grownups']"
437,11665,"['action', 'comedy', 'thriller', 'dancing', 'spy', 'terrorist', 'traitor', 'airplane', 'violin', 'basedontvseries', 'legs', 'stevecarell', 'annehathaway', 'dwaynejohnson', 'alanarkin', 'terencestamp', 'charlesroven', 'trevorrabin', 'bruceberman', 'rogermussenden', 'stevecarell', 'getsmart']"
438,6964,"['drama', 'comedy', 'romance', 'agedifference', 'ladykiller', 'womandirector', 'jacknicholson', 'dianekeaton', 'keanureeves', 'francesmcdormand', 'amandapeet', 'hanszimmer', 'michaelballhaus', 'nancymeyers', 'nancymeyers', 'nancymeyers', 'somethingsgottagive']"
439,11324,"['drama', 'thriller', 'mystery', 'basedonnovel', 'island', 'hurricane', 'investigation', 'psychiatrichospital', 'usmarshal', 'conspiracytheory', 's', 'leonardodicaprio', 'markruffalo', 'benkingsley', 'emilymortimer', 'michellewilliams', 'robertrichardson', 'martinscorsese', 'martinscorsese', 'eugenegearty', 'ellenlewis', 'shutterisland']"
440,12193,"['comedy', 'romance', 'drama', 'holiday', 'romanticcomedy', 'dysfunctionalfamily', 'christmas', 'vincevaughn', 'reesewitherspoon', 'robertduvall', 'sissyspacek', 'jonvoight', 'reesewitherspoon', 'jeffreylkimball', 'stephenmirrione', 'shepherdfrankel', 'rogerbirnbaum', 'fourchristmases']"
441,9928,"['animation', 'comedy', 'family', 'sciencefiction', 'inventor', 'businessman', 'robot', 'dishonesty', 'robinwilliams', 'ewanmcgregor', 'halleberry', 'melbrooks', 'paulaabdul', 'chriswedge', 'carlossaldanha', 'christophermeledandri', 'johncdonkin', 'johncarnochan', 'robots']"
442,754,"['action', 'crime', 'sciencefiction', 'thriller', 'undercover', 'mexicanstandoff', 'biologicalweapon', 'facetransplant', 'rageandhate', 'fistfight', 'hostility', 'revenge', 'deception', 'tragedy', 'shootout', 'hospital', 'boatchase', 'losangeles', 'explosion', 'extremeviolence', 'fbiagent', 'prisonescape', 'criminalgang', 'flashback', 'goldengun', 'archvillain', 'bulletballet', 'johntravolta', 'nicolascage', 'joanallen', 'alessandronivola', 'ginagershon', 'barriemosborne', 'stevenreuther', 'michaeldouglas', 'ellenmirojnick', 'christianwagner', 'faceoff']"
443,10202,"['fantasy', 'comedy', 'family', 'romance', 'wishescometrue', 'escapade', 'disorder', 'imaginary', 'miraculousevent', 'imaginarykingdom', 'lifeturnedupsidedown', 'nothinggoesright', 'adamsandler', 'kerirussell', 'guypearce', 'courteneycox', 'lucylawless', 'adamshankman', 'zacharywoodlee', 'timherlihy', 'mattlopez', 'bedtimestories']"
444,4147,"['thriller', 'crime', 'drama', 'basedongraphicnovel', 'homework', 'shotinthechin', 'softboiledegg', 'learningtodrive', 'spoiledson', 'scarredface', 'thompsonsubmachinegun', 'frostonawindow', 'cauterizingawound', 'libertyhalfdollar', 'tomhanks', 'tylerhoechlin', 'jenniferjasonleigh', 'liamaiken', 'paulnewman', 'thomasnewman', 'sammendes', 'sammendes', 'conradlhall', 'conradlhall', 'roadtoperdition']"
445,50546,"['romance', 'comedy', 'beach', 'fictitiousmarriage', 'blackmail', 'plasticsurgery', 'marriage', 'love', 'beautifulwoman', 'kidsandfamily', 'adamsandler', 'jenniferaniston', 'nicolekidman', 'nickswardson', 'brooklyndecker', 'rupertgregsonwilliams', 'rogermussenden', 'stevekoren', 'elmoweber', 'barrybernardi', 'justgowithit']"
446,1701,"['action', 'thriller', 'crime', 'prison', 'ambush', 'helicopter', 'airport', 'gasstation', 'undercover', 'mexicanstandoff', 'bravery', 'hijacking', 'escape', 'shootout', 'usmarshal', 'lasvegas', 'explosion', 'brutality', 'violence', 'convict', 'desert', 'warhero', 'deaagent', 'motorcyclechase', 'nicolascage', 'johncusack', 'johnmalkovich', 'vingrhames', 'nickchinlund', 'jerrybruckheimer', 'chadoman', 'chrislebenzon', 'matthewbarry', 'jeannemccarthy', 'conair']"
447,13027,"['mystery', 'thriller', 'action', 'artificialintelligence', 'washingtondc', 'secretidentity', 'hostage', 'technology', 'fbi', 'pentagon', 'twinbrother', 'fbiagent', 'shialabeouf', 'michellemonaghan', 'rosariodawson', 'michaelchiklis', 'anthonymackie', 'crysforsythsmith', 'dariuszwolski', 'stevenspielberg', 'cindycarr', 'thomasesanders', 'eagleeye']"
448,2289,"['drama', 'lossoflover', 'lossoffamily', 'deserter', 'lossoffather', 'loveofoneslife', 'judelaw', 'nicolekidman', 'renezellweger', 'eileenatkins', 'brendangleeson', 'ronnakress', 'waltermurch', 'waltermurch', 'bobweinstein', 'harveyweinstein', 'coldmountain']"
449,20504,"['action', 'thriller', 'sciencefiction', 'book', 'postapocalyptic', 'dystopia', 'faith', 'blind', 'denzelwashington', 'garyoldman', 'milakunis', 'raystevenson', 'jenniferbeals', 'donburgess', 'davidvaldes', 'joelsilver', 'denzelwashington', 'mindymarin', 'thebookofeli']"
450,9574,"['comedy', 'family', 'sciencefiction', 'weddingvows', 'inventor', 'slime', 'green', 'flight', 'madscientist', 'wedding', 'robinwilliams', 'marciagayharden', 'christophermcdonald', 'raymondjbarry', 'clancybrown', 'dannyelfman', 'deancundey', 'nancyfoy', 'billwalsh', 'johnhughes', 'flubber']"
451,11618,"['horror', 'thriller', 'fantasy', 'mystery', 'basedonnovel', 'trauma', 'castle', 'hauntedhouse', 'insomnia', 'bone', 'poster', 'painting', 'remake', 'haunting', 'childlabor', 'audiorecording', 'spiralstaircase', 'evil', 'loner', 'researcher', 'insomniac', 'paranormalactivity', 'logbook', 'strangenoise', 'spook', 'cherub', 'liamneeson', 'catherinezetajones', 'owenwilson', 'lilitaylor', 'brucedern', 'deborahhopper', 'stevenspielberg', 'stevenspielberg', 'colinwilson', 'michaelkahn', 'thehaunting']"
452,2300,"['animation', 'comedy', 'drama', 'family', 'fantasy', 'sport', 'basketball', 'doctor', 'basketballteam', 'basketballgame', 'referee', 'basketballcourt', 'tweetybird', 'speedygonzales', 'cartoonchicken', 'sylvesterthecat', 'cartoonrealitycrossover', 'basketballhoop', 'cartoonskunk', 'michaeljordan', 'wayneknight', 'billywest', 'deebradleybaker', 'theresarandle', 'markamangini', 'michaelchapman', 'jamesnewtonhoward', 'janethirshenson', 'janejenkins', 'spacejam']"
453,12096,"['action', 'comedy', 'crime', 'mystery', 'family', 'robbery', 'investigation', 'inspector', 'killer', 'clouseau', 'pinkpanther', 'murderhunt', 'stevemartin', 'kevinkline', 'jeanreno', 'beyoncknowles', 'emilymortimer', 'blakeedwards', 'lillykilvert', 'ilenestarger', 'georgefolseyjr', 'mauricerichlin', 'thepinkpanther']"
454,10200,"['drama', 'sciencefiction', 'thriller', 'extraterrestrialtechnology', 'spacecraft', 'ultimatum', 'evacuation', 'panic', 'government', 'remake', 'ufo', 'alien', 'endoftheworld', 'giantrobot', 'tank', 'socialcommentary', 'poweroutage', 'interrogation', 'environmentalism', 'threat', 'aliencontact', 'centralpark', 'messenger', 'nanobots', 'disintegration', 'keanureeves', 'jenniferconnelly', 'kathybates', 'jadensmith', 'johncleese', 'heikebrandstatter', 'coreenmayrs', 'mindymarin', 'doughardwick', 'davidbrisbin', 'thedaytheearthstoodstill']"
455,8834,"['action', 'drama', 'mystery', 'thriller', 'newyork', 'cia', 'helicopter', 'assassin', 'secret', 'obsession', 'taxidriver', 'fbi', 'paranoia', 'wheelchair', 'chase', 'theory', 'politics', 'government', 'control', 'coverup', 'murder', 'suspense', 'conspiracy', 'torture', 'flashback', 'target', 'geronimo', 'newsletter', 'melgibson', 'juliaroberts', 'patrickstewart', 'cylkcozart', 'stevekahan', 'johnschwartzman', 'joelsilver', 'carterburwell', 'mariondougherty', 'brianhelgeland', 'conspiracytheory']"
456,228150,"['war', 'drama', 'action', 'worldwarii', 'nazis', 'war', 'nazigermany', 'panzer', 'tank', 'bradpitt', 'shialabeouf', 'loganlerman', 'michaelpea', 'jonbernthal', 'bradpitt', 'dodydorn', 'maryvernieu', 'andrewmenzies', 'annabsheppard', 'fury']"
457,6068,"['action', 'adventure', 'comedy', 'romance', 'overleven', 'familyguy', 'harrisonford', 'anneheche', 'davidschwimmer', 'jacquelineobradors', 'temueramorrison', 'bonnietimmermann', 'michaelchapman', 'rogerbirnbaum', 'sheldonkahn', 'michaelchinich', 'sixdayssevennights']"
458,41515,"['comedy', 'family', 'animation', 'adventure', 'picnic', 'sandwich', 'bear', 'd', 'yogi', 'danaykroyd', 'justintimberlake', 'annafaris', 'tomcavanagh', 'christinetaylor', 'ericbrevig', 'jamesdyer', 'kevinkaska', 'joshuasternin', 'alexanderfernandes', 'yogibear']"
459,9023,"['western', 'animation', 'adventure', 'comedy', 'family', 'humanbeing', 'freedom', 'mustang', 'rivalry', 'wildlife', 'animation', 'cavalry', 'indianwar', 'eyebrow', 'wildhorse', 'mattdamon', 'jamescromwell', 'danielstudi', 'chopperbernet', 'jefflebeau', 'hanszimmer', 'jeffreykatzenberg', 'kellyasbury', 'johnfusco', 'lornacook', 'spiritstallionofthecimarron']"
460,38317,"['comedy', 'romance', 'family', 'talkinganimal', 'scientist', 'germanaccent', 'ostrich', 'monkey', 'bullfrog', 'cardealership', 'duringcreditsstinger', 'kevinjames', 'rosariodawson', 'sylvesterstallone', 'nicknolte', 'jonfavreau', 'kevinjames', 'frankcoraci', 'nickbakay', 'allenhall', 'jeremysvenson', 'zookeeper']"
461,2157,"['adventure', 'family', 'sciencefiction', 'timetravel', 'sabotage', 'deepspaceexplorer', 'garyoldman', 'williamhurt', 'mattleblanc', 'mimirogers', 'heathergraham', 'stephenhopkins', 'stephenhopkins', 'peterlevy', 'annapinnock', 'raylovejoy', 'lostinspace']"
462,14462,"['drama', 'thriller', 'mystery', 'senator', 'gulfwar', 'canoe', 'kuwait', 'conspiracy', 'warhero', 'uscongress', 'implant', 'denzelwashington', 'merylstreep', 'lievschreiber', 'jonvoight', 'kimberlyelise', 'peterkohn', 'johndavis', 'scottrudin', 'chrisnewman', 'rachelportman', 'themanchuriancandidate']"
463,161795,"['romance', 'drama', 'love', 'american', 'pin', 'stranger', 'ruby', 'stephendillane', 'victoriafoyt', 'vanessaredgrave', 'michaelbrandon', 'glynisbarber', 'henryjaglom', 'victoriafoyt', 'henryjaglom', 'djvu']"
464,159824,"['animation', 'comedy', 'family', 'transylvania', 'hotel', 'witch', 'technology', 'magic', 'mummy', 'dracula', 'skeleton', 'onlychild', 'backpacker', 'marriage', 'frankenstein', 'wolfman', 'zombie', 'movingout', 'invisibleman', 'newlife', 'adamsandler', 'andysamberg', 'selenagomez', 'kevinjames', 'stevebuscemi', 'robertsmigel', 'genndytartakovsky', 'genndytartakovsky', 'danhageman', 'kevinhageman', 'hoteltransylvania']"
465,49948,"['animation', 'family', 'music', 'orchestra', 'musicalsegments', 'stevemartin', 'itzhakperlman', 'quincyjones', 'bettemidler', 'jamesearljones', 'donaldwernst', 'ludwigvanbeethoven', 'jamesalgar', 'ruthlambert', 'maryhidalgo', 'fantasia']"
466,2135,"['sciencefiction', 'adventure', 'action', 'future', 'timemachine', 'guypearce', 'markaddy', 'phyllidalaw', 'siennaguillory', 'laurakirk', 'klausbadelt', 'davidvaldes', 'johnlogan', 'donaldmcalpine', 'walterfparkes', 'thetimemachine']"
467,9822,"['action', 'adventure', 'family', 'fantasy', 'gorilla', 'dyinganddeath', 'charlizetheron', 'radeserbedzija', 'billpaxton', 'reginaking', 'peterfirth', 'jameshorner', 'markrosenthal', 'merianccooper', 'donaldpeterman', 'michaelcorenblith', 'mightyjoeyoung']"
468,9705,"['action', 'crime', 'thriller', 'femalenudity', 'hacker', 'terrorism', 'violence', 'excon', 'wire', 'losangelesinternationalairportlax', 'misdirection', 'aftercreditsstinger', 'johntravolta', 'hughjackman', 'halleberry', 'doncheadle', 'samshepard', 'stephenerivkin', 'joelsilver', 'bruceberman', 'christopheryoung', 'jonathandkrane', 'swordfish']"
469,1656,"['action', 'adventure', 'california', 'spy', 'fathersonrelationship', 'mexico', 'hero', 'marriagecrisis', 'swordfight', 'divorce', 'americancivilwar', 'antoniobanderas', 'catherinezetajones', 'adrinalonsobarona', 'juliooscarmechoso', 'nickchinlund', 'lloydphillips', 'stevenspielberg', 'philipivey', 'jameshorner', 'walterfparkes', 'thelegendofzorro']"
470,12159,"['drama', 'fantasy', 'romance', 'paradise', 'soul', 'underworld', 'heaven', 'painting', 'hell', 'afterlife', 'spiritism', 'robinwilliams', 'cubagoodingjr', 'annabellasciorra', 'maxvonsydow', 'jessicabrooksgrant', 'heidilevitt', 'ronaldbass', 'ronaldbass', 'davidbrenner', 'michaelkamen', 'whatdreamsmaycome']"
471,9678,"['comedy', 'fantasy', 'romance', 'fathersonrelationship', 'brothersisterrelationship', 'mephisto', 'bulldogg', 'adamsandler', 'patriciaarquette', 'harveykeitel', 'rhysifans', 'tomlisterjr', 'jeffgourson', 'theovandesande', 'stevenbrill', 'adamsandler', 'jackgiarraputo', 'littlenicky']"
472,4442,"['adventure', 'fantasy', 'action', 'comedy', 'thriller', 'brotherbrotherrelationship', 'literature', 'aftercreditsstinger', 'heathledger', 'mattdamon', 'mackenziecrook', 'rogerashtongriffiths', 'peterstormare', 'terrygilliam', 'terrygilliam', 'charlesroven', 'irenelamb', 'gabriellapescucci', 'thebrothersgrimm']"
473,75,"['comedy', 'fantasy', 'sciencefiction', 'savingtheworld', 'totaldestruction', 'whitehouse', 'mars', 'usapresident', 'cataclysm', 'lasergun', 'ambassador', 'congress', 'pest', 'flyingsaucer', 'jacknicholson', 'glennclose', 'annettebening', 'piercebrosnan', 'dannydevito', 'larryjfranco', 'petersuschitzky', 'timburton', 'timburton', 'laurieparker', 'marsattacks']"
474,330770,"['mystery', 'drama', 'horror', 'nurse', 'sea', 'beach', 'boy', 'pregnant', 'blood', 'womandirector', 'maxbrebant', 'roxaneduran', 'juliemarieparmentier', 'mathieugoldfeld', 'nissimrenard', 'lucilehadzihalilovic', 'lucilehadzihalilovic', 'sylviepialat', 'zacarasmdelariva', 'alantkavat', 'evolution']"
475,9433,"['action', 'adventure', 'drama', 'photographer', 'grizzlybear', 'wilderness', 'airplane', 'supermodel', 'emergencylanding', 'suspense', 'survival', 'bear', 'animalhorror', 'alecbaldwin', 'anthonyhopkins', 'ellemacpherson', 'haroldperrineau', 'lqjones', 'lloydphillips', 'donaldmcalpine', 'artlinson', 'davidmamet', 'jerrygoldsmith', 'theedge']"
476,19959,"['action', 'sciencefiction', 'thriller', 'clone', 'dystopia', 'brucewillis', 'radhamitchell', 'rosamundpike', 'jamescromwell', 'vingrhames', 'janethirshenson', 'janejenkins', 'jeffdawn', 'jonathanmostow', 'johndbrancato', 'surrogates']"
477,11973,"['drama', 'thriller', 'usapresident', 'atomicbomb', 'johnfkennedy', 'kubakrise', 'threat', 'kevincostner', 'brucegreenwood', 'stevenculp', 'dylanbaker', 'shawndriscoll', 'harrycohen', 'diannecrittenden', 'kevincostner', 'conradbuffiv', 'isismussenden', 'thirteendays']"
478,11228,"['action', 'adventure', 'thriller', 'taxi', 'newjersey', 'helicopter', 'river', 'hero', 'taxidriver', 'raceagainsttime', 'guard', 'survival', 'disaster', 'newyorkcity', 'explosion', 'poweroutage', 'dog', 'trapped', 'flood', 'tunnel', 'christmas', 'trappedunderground', 'actionhero', 'sylvesterstallone', 'amybrenneman', 'viggomortensen', 'danhedaya', 'jayosanders', 'richardlanderson', 'johndavis', 'benjamnfernndez', 'isismussenden', 'marcotrentini', 'daylight']"
479,77951,"['animation', 'family', 'adventure', 'dinosaur', 'd', 'charlierowe', 'justinlong', 'karlurban', 'angourierice', 'johnleguizamo', 'johncollee', 'stuartford', 'barrycook', 'jinkogotoh', 'oliverdear', 'walkingwithdinosaurs']"
480,5491,"['action', 'sciencefiction', 'war', 'basedonnovel', 'postapocalyptic', 'dystopia', 'mining', 'fighterjet', 'alieninvasion', 'scientology', 'cavemen', 'bureaucrat', 'cityruin', 'johntravolta', 'barrypepper', 'forestwhitaker', 'kimcoates', 'sabinekarsenti', 'lynnstalmaster', 'gilesnuttgens', 'rogerchristian', 'johntravolta', 'jonathandkrane', 'battlefieldearth']"
481,10715,"['animation', 'comedy', 'family', 'spy', 'duck', 'bunny', 'wretch', 'filmindustry', 'liveactionandanimation', 'brendanfraser', 'jennaelfman', 'stevemartin', 'timothydalton', 'heatherlocklear', 'markamangini', 'deancundey', 'jerrygoldsmith', 'joedante', 'jackgill', 'looneytunesbackinaction']"
482,10197,"['drama', 'music', 'romance', 'memory', 'sidewalkcafe', 'roomkey', 'drivingacar', 'coastline', 'stairway', 'searchformeaning', 'sequins', 'singingphotograph', 'slidingdownapole', 'costumedesigner', 'duringcreditsstinger', 's', 'judidench', 'danieldaylewis', 'marioncotillard', 'penlopecruz', 'sophialoren', 'colleenatwood', 'michaeltolkin', 'robmarshall', 'marcplatt', 'nine']"
483,9562,"['action', 'adventure', 'sciencefiction', 'professor', 'timetravel', 'quantummechanics', 'hundredyearswar', 'excavation', 'laroque', 'knight', 'medievaltimes', 'paulwalker', 'francesoconnor', 'gerardbutler', 'billyconnolly', 'davidthewlis', 'garylevinsohn', 'georgenolfi', 'richardmarks', 'sarahfinn', 'michaelcrichton', 'timeline']"
484,9922,"['drama', 'adventure', 'usa', 'post', 'postman', 'army', 'apocalypse', 'kevincostner', 'willpatton', 'oliviawilliams', 'larenztate', 'tompetty', 'ericroth', 'stevetisch', 'jamesnewtonhoward', 'kevincostner', 'kevincostner', 'thepostman']"
485,9447,"['adventure', 'comedy', 'drama', 'family', 'fantasy', 'piggybank', 'shortageofmoney', 'pig', 'farm', 'piglet', 'talkinganimal', 'talkingdog', 'dog', 'chimpanzee', 'talkingpig', 'jamescromwell', 'marystein', 'mickeyrooney', 'magdaszubanski', 'egdaily', 'andrewlesnie', 'georgemiller', 'georgemiller', 'georgemiller', 'dougmitchell', 'babepiginthecity']"
486,274854,"['fantasy', 'action', 'adventure', 'newyork', 'witch', 'uprising', 'witchhunter', 'vindiesel', 'roseleslie', 'elijahwood', 'lafurdarrilafsson', 'renaowen', 'chrislebenzon', 'johnpapsidera', 'deansemler', 'patrickloungway', 'vindiesel', 'thelastwitchhunter']"
487,8870,"['thriller', 'action', 'sciencefiction', 'mars', 'future', 'astronaut', 'science', 'catastrophe', 'valkilmer', 'carrieannemoss', 'benjaminbratt', 'tomsizemore', 'simonbaker', 'petersuschitzky', 'bruceberman', 'graemerevell', 'dallaspuett', 'lorakennedy', 'redplanet']"
488,9992,"['adventure', 'fantasy', 'animation', 'family', 'grandfathergrandsonrelationship', 'wretch', 'treasurehunt', 'disappearance', 'family', 'fantasyworld', 'freddiehighmore', 'miafarrow', 'roncrawford', 'pennybalfour', 'dougrand', 'lucbesson', 'lucbesson', 'lucbesson', 'lucbesson', 'ericserra', 'arthurandtheinvisibles']"
489,36970,"['documentary', 'family', 'ocean', 'sea', 'fish', 'whale', 'duringcreditsstinger', 'piercebrosnan', 'jacquesperrin', 'riemiyazawa', 'aldobaglio', 'matthiasbrandt', 'jakeeberts', 'donhahn', 'jeanrabasse', 'nicolasmauvernay', 'jacquesperrin', 'oceans']"
490,10077,"['thriller', 'sciencefiction', 'adventure', 'action', 'dyinganddeath', 'timetravel', 'romance', 'dinosaur', 'heikemakatsch', 'arminrohde', 'davidoyelowo', 'wilfriedhochholdinger', 'edwardburns', 'sylvielandra', 'johnhardy', 'richardroberts', 'keithpain', 'frankhbner', 'asoundofthunder']"
491,76649,"['action', 'adventure', 'history', 'romance', 'drama', 'gladiator', 'arena', 'gladiatorfight', 'lava', 'roman', 'forbiddenlove', 'naturaldisaster', 'epic', 'disaster', 'slave', 'towninpanic', 'vulcan', 'volcaniceruption', 'pompeii', 'd', 'kitharington', 'carrieannemoss', 'emilybrowning', 'adewaleakinnuoyeagbaje', 'jessicalucas', 'paulwsanderson', 'paulwsanderson', 'jeremybolt', 'robertkulzer', 'ronnakress', 'pompeii']"
492,293644,"['comedy', 'animation', 'd', 'jasonharris', 'davidhoffman', 'billlobley', 'darindepaul', 'marieveherington', 'douglangdale', 'jameskrieg', 'jorgeramrezsurez', 'andrscouturier', 'topcatbegins']"
493,453,"['drama', 'romance', 'individual', 'schizophrenia', 'massachusetts', 'loveofoneslife', 'intelligence', 'mathematician', 'marketeconomy', 'economictheory', 'princetonuniversity', 'nobelprize', 'mathematicaltheorem', 'mit', 'mathematics', 'delusion', 'russellcrowe', 'edharris', 'jenniferconnelly', 'christopherplummer', 'paulbettany', 'rogerdeakins', 'briangrazer', 'wynnthomas', 'jameshorner', 'janethirshenson', 'abeautifulmind']"
494,8587,"['family', 'animation', 'drama', 'lossofparents', 'wildboar', 'uncle', 'shaman', 'redemption', 'king', 'scar', 'hyena', 'meerkat', 'jonathantaylorthomas', 'matthewbroderick', 'jamesearljones', 'jeremyirons', 'moirakelly', 'markamangini', 'hanszimmer', 'richardlanderson', 'johncarnochan', 'jonathanroberts', 'thelionking']"
495,72545,"['adventure', 'action', 'sciencefiction', 'mission', 'mysteriousisland', 'missingperson', 'duringcreditsstinger', 'd', 'dwaynejohnson', 'joshhutcherson', 'kristindavis', 'vanessahudgens', 'luisguzmn', 'michaelbostick', 'davidtattersall', 'bruceroberthill', 'peterchesney', 'beauflynn', 'journeythemysteriousisland']"
496,109451,"['animation', 'family', 'comedy', 'inventor', 'food', 'scientist', 'billhader', 'annafaris', 'jamescaan', 'willforte', 'andysamberg', 'maryhidalgo', 'johnpowell', 'codycameron', 'johnfrancisdaley', 'pammarsden', 'cloudywithachanceofmeatballs']"
497,9533,"['crime', 'thriller', 'horror', 'psychopath', 'serialkiller', 'fbiagent', 'anthonyhopkins', 'edwardnorton', 'ralphfiennes', 'harveykeitel', 'emilywatson', 'dannyelfman', 'markhelfrich', 'dinodelaurentiis', 'dantespinotti', 'thomasharris', 'reddragon']"
498,2023,"['western', 'adventure', 'horserace', 'horse', 'racehorse', 'viggomortensen', 'zuleikharobinson', 'omarsharif', 'adamaleximalle', 'louiselombard', 'jamesnewtonhoward', 'joejohnston', 'shellyjohnson', 'robertdalva', 'nancyfoy', 'hidalgo']"
499,71880,"['comedy', 'duringcreditsstinger', 'adamsandler', 'katieholmes', 'alpacino', 'eugenioderbez', 'timmeadows', 'deancundey', 'ronaldrreiss', 'stevekoren', 'dennisdugan', 'adamsandler', 'jackandjill']"
500,584,"['action', 'crime', 'thriller', 'miami', 'carrace', 'sportscar', 'losangeles', 'car', 'automobileracing', 'paulwalker', 'tyresegibson', 'evamendes', 'colehauser', 'ludacris', 'lawrenceahubbs', 'ricksimpson', 'matthewfleonetti', 'sanjamilkovichays', 'dallaspuett', 'fastfurious']"
501,309809,"['adventure', 'animation', 'fantasy', 'philosophy', 'utopia', 'airplane', 'adventure', 'dystopia', 'littleboy', 'growingup', 'neighbor', 'motherdaughterrelationship', 'school', 'oldman', 'littlegirl', 'crazy', 'basedonchildrensbook', 'story', 'socialdifferences', 'd', 'jeffbridges', 'rachelmcadams', 'paulrudd', 'marioncotillard', 'jamesfranco', 'markosborne', 'irenabrignull', 'antoinedesaintexupry', 'antoinedesaintexupry', 'tomknott', 'thelittleprince']"
